,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10,log10-dis T-test-p Fisher-TF-Celltype-combined,log10-dis Wilcoxon-rank-sum-p Fisher-TF-Celltype-combined,fisher_exact_p Fisher-TF-Celltype-combined,log10-dis ks_2samp-p signed Fisher-TF-Celltype-combined
GM12878_EGR1,22851.5,22851.5,51163.75,87094.5,146.975,2476.4,28.326442203300907,8.3748387382906145e-81,31.579817483135322,2.736376716715123e-85,0.1394621673711763,1.4809499882085212e-79,0.1394621673711763,1.4685377798487802e-79,0.023419237671976838,0.02519580648859473,709.0,143.75,4.407500000000001,1.57e-18,0.1394621673711763,1.4685377798487802e-79,0.002933119131380459,4441.5,2.844881568642383e-165,0.0,9.788607391808022e-79,0.0
K562_EGR1,65152.0,65152.0,11549.0,19515.5,23.0,211.55,25.42085676021606,3.3441669084103186e-142,45.29493653240179,0.0,0.14083220776031435,0.0,0.14083220776031435,0.0,0.05474122053045186,1.540216202104617e-85,3274.0,1044.5,3.25,4.474999999999998e-273,0.14083220776031435,0.0,0.0013615967194463101,19210.0,3.6130912602788994e-62,0.0,5.251002999832492e-119,0.0
None_EGR2,4228.0,4228.0,343856.5,375159.75,1376.07,17890.65,2.2123772965975137,0.02696864112904134,2.089352050427459,0.03667709027882509,0.02897350993377483,0.05750704757994532,0.02897350993377483,0.028754206758298685,0.005203405865657522,0.8918459092572043,0.0,0.0,0.0,0.0,0.02897350993377483,0.028754206758298685,0.005690560568249031,555.0,0.20822398330977715,0.2379713178691927,0.0,0.21410288493401497
HEK293_EGR2,51852.0,51852.0,16120.0,28628.5,33.0,382.525,25.013802573385675,2.660625987028157e-80,43.13133418056341,0.0,0.1535844049221417,0.0,0.1535844049221417,0.0,0.041553161945078666,4.432485342651544e-39,0.0,0.0,0.0,0.0,0.1535844049221417,0.0,0.0017044972740801684,14816.5,5.253821357118972e-263,0.0,0.0,0.0
HEK293_EGR3,115660.0,115660.0,6778.0,10957.5,3.0,64.0,3.457429445791946,0.000545765125486312,46.54290754260129,0.0,0.13914923050319905,0.0,0.13914923050319905,0.0,0.09466539858205085,0.0,0.0,0.0,0.0,0.0,0.13914923050319905,0.0,0.0011588051148259673,39944.0,0.03827362664661183,0.0,0.0,0.0
MCF-7_ELF1,47747.0,47747.0,21591.0,39756.0,408.19,2597.3,57.68269120548109,0.0,59.555446086840405,0.0,0.18351938341675916,0.0,0.18351938341675916,0.0,0.019718516346576787,8.488850089614705e-09,628.0,80.0,7.94,4.749999999999999e-107,0.18351938341675916,0.0,0.0019373957579420476,7698.0,0.0,0.0,6.673823808831367e-47,0.0
HepG2_ELF1,44446.0,44446.0,18758.0,42772.5,447.85,2809.125,72.10878281672521,0.0,74.88309665179989,0.0,0.24107906223282188,0.0,0.24107906223282188,0.0,0.025514107006254786,2.6514184390684466e-13,1268.0,128.0,10.17,1.719999999999999e-239,0.24107906223282188,0.0,0.0018714612501162455,9289.0,0.0,0.0,2.0225884829486652e-104,0.0
None_ELF1,20968.5,20968.5,50111.75,92910.0,928.2574999999999,6339.725,42.12242618156118,7.286879631784947e-241,39.59237941224305,5.897341751802573e-210,0.19065133903865075,2.0557605128092764e-214,0.19065133903865075,1.967670837961416e-213,0.03022299652556487,1.2186562499333663e-07,0.0,0.0,0.0,0.0,0.19065133903865075,1.967670837961416e-213,0.002638539649340881,7058.0,0.0,0.0,0.0,0.0
SK-N-MC_ELF1,17448.5,17448.5,115817.75,215106.375,2811.68,15061.15,25.784899299700268,2.9813114439636974e-68,26.354752154951722,8.09080697480638e-73,0.16851514524083278,1.5625759844982067e-90,0.16851514524083278,7.812879922491011e-91,0.02720860914632624,0.0019032509915197491,0.0,0.0,0.0,0.0,0.16851514524083278,7.812879922491011e-91,0.004073451584728846,4558.5,3.100865683727199e-136,1.24264541816034e-143,0.0,1.5067925243590064e-145
SK-N-SH_ELF1,31658.0,31658.0,29737.5,60080.25,662.35,4011.8999999999996,52.98412216587177,0.0,55.90777325833062,0.0,0.2122212394971255,0.0,0.2122212394971255,0.0,0.023959188830627365,1.2510163520220409e-08,0.0,0.0,0.0,0.0,0.2122212394971255,0.0,0.002176559970360067,4496.0,0.0,0.0,0.0,0.0
A549_ELF1,25452.0,25452.0,32199.5,74931.25,749.0,5054.15,56.624368485277245,0.0,57.6057057466992,0.0,0.24243674367436746,0.0,0.24243674367436746,0.0,0.02547933364765048,6.502383364271149e-08,0.0,0.0,0.0,0.0,0.24243674367436746,0.0,0.002551592124208796,2679.0,0.0,0.0,0.0,0.0
HCT-116_ELF1,44564.0,44564.0,20431.5,42630.5,446.63,2824.5,66.76431159453207,0.0,69.68688872561899,0.0,0.21754106453639716,0.0,0.21754106453639716,0.0,0.017760972982676648,7.711223533814655e-07,2102.0,321.0,6.82,0.0,0.21754106453639716,0.0,0.0018438229759432552,5814.0,0.0,0.0,0.0,0.0
GM12878_ELF1,57083.0,57083.0,14215.0,33212.0,330.40999999999997,2150.05,88.22265697026708,0.0,88.17066815977702,0.0,0.24247148888460665,0.0,0.24247148888460665,0.0,0.024026417672511957,4.772176913829657e-15,1734.0,272.0,6.54,3.539999999999998e-264,0.24247148888460665,0.0,0.0013906863454643192,10874.0,0.0,0.0,3.843136985247575e-115,0.0
K562_ELF1,22529.0,22529.0,35030.0,84734.5,805.12,5786.1,53.17769009613099,0.0,56.70984153560673,0.0,0.256334581053844,0.0,0.256334581053844,0.0,0.026632340538860988,1.6286674584913724e-07,1567.0,184.5,8.600000000000001,1.662499999999999e-282,0.256334581053844,0.0,0.0024196379559336314,3283.0,0.0,0.0,0.0,0.0
ME-1_ELF1,19944.0,19944.0,40641.5,95700.0,952.73,6546.075,55.704057840994494,0.0,50.945863462945525,0.0,0.24162655435218613,0.0,0.24162655435218613,0.0,0.03151323706377862,2.4258156544525578e-09,0.0,0.0,0.0,0.0,0.24162655435218613,0.0,0.00277262237242087,9052.0,0.0,0.0,0.0,0.0
CFPAC-1_ELF3,66514.0,66514.0,18142.0,29033.75,355.13,2067.325,41.88457746106042,0.0,52.56882645147593,0.0,0.15304957076313055,0.0,0.15304957076313055,0.0,0.01885317376792861,1.2025615334091607e-11,0.0,0.0,0.0,0.0,0.15304957076313055,0.0,0.001630808342387347,3697.0,0.0,0.0,0.0,0.0
MCF-7_ELK1,10328.0,10328.0,78732.5,168016.5,1041.145,9854.925,23.921987897130848,8.992050880734536e-125,29.81392826791707,2.581905805916191e-195,0.21432029434546868,1.4125514785096862e-208,0.21432029434546868,9.175536396408118e-207,0.025997288923315265,0.0009064683707921766,168.0,20.0,8.52,1.4899999999999998e-30,0.21432029434546868,9.175536396408118e-207,0.003745651087610122,1298.0,1.3410511910079457e-54,3.100840794083487e-85,1.1127033193596846e-13,3.304515385125095e-90
HeLa_ELK1,10211.5,10211.5,163429.25,346257.0,3188.23,21116.7375,26.107863561935837,7.170055905496362e-50,27.688240992134155,3.909876925046537e-49,0.2125452277950821,1.6399852522206734e-60,0.2125452277950821,8.199926261103378e-61,0.030414681576424223,0.0073146319966425856,929.5,143.0,7.449999999999999,1.1999999999999998e-53,0.2125452277950821,8.199926261103378e-61,0.005140648636033317,1043.0,1.3025655049789278e-148,0.0,8.530528214759125e-127,0.0
GM12878_ELK1,13934.0,13934.0,54393.0,124133.5,633.81,7057.375,34.92056156058277,1.6127577486388686e-261,38.465750020479945,0.0,0.22972585043777813,0.0,0.22972585043777813,3.4733e-320,0.027414956222190368,2.7538425626298352e-05,433.0,78.0,5.7,1.1799999999999999e-61,0.22972585043777813,3.4733e-320,0.0036356602364074524,1593.0,5.4863859316402926e-114,0.0,3.4614221067744964e-27,1.8222425411746394e-139
K562_ELK1,20393.0,20393.0,39412.0,84491.0,344.8,4481.9,39.41499329140451,0.0,45.64381820149892,0.0,0.21862513840080872,0.0,0.21862513840080872,0.0,0.02303470851586198,2.9126044000610852e-05,1602.0,246.0,6.98,1.1999999999999994e-253,0.21862513840080872,0.0,0.0029955779390909813,2218.0,0.0,0.0,8.746706325395139e-252,0.0
None_ELK3,10960.0,10960.0,96467.5,164133.75,1170.22,10030.35,21.55857920731052,5.14154741899097e-102,23.128184072867274,2.410809415934634e-118,0.15880474452554744,3.5027874146855428e-121,0.15880474452554744,7.90009562505208e-121,0.024635036496350404,0.0012606915107471952,0.0,0.0,0.0,0.0,0.15880474452554744,7.90009562505208e-121,0.004031863980691263,2506.0,1.0251489686189578e-44,8.302757717346676e-52,0.0,6.921567607379737e-53
HeLa_ELK4,5027.0,5027.0,165774.0,358275.5,4095.26,23282.35,20.81052003114445,3.3478668269830287e-94,20.643879499290534,1.1790736082915538e-94,0.23059711928401622,7.445069057870862e-107,0.23059711928401622,3.7225345289354385e-107,0.03819375372985876,0.0006527901835488207,508.0,63.0,8.86,5.8799999999999986e-92,0.23059711928401622,3.7225345289354385e-107,0.005778111168682714,1082.0,7.850330254642356e-130,2.6123280499277657e-132,3.9854085146718146e-119,2.422670364593637e-148
293FT_EMX1,33477.0,33477.0,45796.0,87973.0,1112.21,6205.025,58.783850038761194,0.0,52.944076646116805,4.298137692753241e-247,0.19802421676713128,1.3635190857137068e-220,0.19802421676713128,4.6032394675593884e-219,0.02463027162024911,1.1582442205691783e-05,0.0,0.0,0.0,0.0,0.19802421676713128,4.6032394675593884e-219,0.002529867658932842,2171.0,0.0,0.0,0.0,0.0
H9_EOMES,129215.0,129215.0,11983.0,14609.0,200.0,998.7,34.90325711517909,2.808501108077381e-266,33.904876402770526,5.662112448397559e-252,0.06722129783693845,2.827774877178906e-254,0.06722129783693845,2.4947859092289628e-254,0.01408505204504129,7.258268791342688e-12,0.0,0.0,0.0,0.0,0.06722129783693845,2.4947859092289628e-254,0.0010359808479340387,38783.0,4.7036809680094137e-116,7.670169540170126e-110,0.0,7.271616396965563e-111
HUES64_EOMES,9017.0,9017.0,220764.25,241220.75,3238.105,17121.3,6.74267781524024,0.016403778974882162,5.663826555155657,0.02123546733209028,0.04831274715650568,0.022038794190695276,0.04831274715650568,0.011019514475422425,0.007063330854363777,0.6008646914161684,0.0,0.0,0.0,0.0,0.04831274715650568,0.011019514475422425,0.0037926114120110745,1689.0,1.7174155778202039e-12,1.3544045753831268e-08,0.0,1.3605963614217572e-11
VCaP_ERF,4533.0,4533.0,329864.0,421315.5,5217.02,29754.0,7.430449318445719,1.1813230060349042e-13,7.69686140659349,1.3992576825276106e-14,0.08647694683432605,3.648570831379921e-15,0.08647694683432605,1.824285415689961e-15,0.013456871828810942,0.4400779481133191,0.0,0.0,0.0,0.0,0.08647694683432605,1.824285415689961e-15,0.00599059407850683,681.0,2.429970748948773e-06,9.621434317409143e-07,0.0,3.97167705354317e-07
VCaP_ERG,20314.0,20314.0,54289.25,95252.0,872.7075,6295.8875,21.349619661207818,8.862557074284302e-91,27.11994362509487,4.808083809463131e-161,0.15149213908986214,4.181571364014026e-161,0.15149213908986214,6.540491377180188e-161,0.019260080681478303,0.0009652673438003594,0.0,0.0,0.0,0.0,0.15149213908986214,6.540491377180188e-161,0.002790074600442025,2842.0,0.0,0.0,0.0,0.0
MCF-7_ERG,33696.0,33696.0,19703.0,56195.25,430.4,3579.625,78.07549794133634,0.0,72.9207225602708,0.0,0.28049323361823364,0.0,0.28049323361823364,0.0,0.03469254510921177,2.354324609029208e-18,215.0,58.0,3.72,1.8399999999999998e-22,0.28049323361823364,0.0,0.0020918135378547274,11898.0,0.0,0.0,3.6352168050062665e-10,0.0
None_ERG,57915.0,57915.0,10885.5,36939.25,243.11,2264.3,98.80516411333451,0.0,96.51868116595345,0.0,0.308257536170973,0.0,0.308257536170973,0.0,0.036895810531008655,1.7082683809871516e-26,0.0,0.0,0.0,0.0,0.308257536170973,0.0,0.0015565635898691502,13263.0,0.0,0.0,0.0,0.0
TSU-1621-MT_ERG,58960.0,58960.0,16466.5,33579.875,211.085,2030.8874999999998,60.96355225659894,0.0,69.27437193856551,0.0,0.20538333987143736,0.0,0.20538333987143736,0.0,0.02486998805835544,1.1977526411191801e-15,0.0,0.0,0.0,0.0,0.20538333987143736,0.0,0.0015348163204331744,25340.0,0.0,0.0,0.0,0.0
RWPE1_ERG,9837.0,9837.0,120439.0,193899.0,2141.04,13179.9,18.879841329136774,8.657548983834901e-79,20.393424623553948,1.9201407983404353e-92,0.14933414658940733,4.749371976977258e-96,0.14933414658940733,2.3746859884886215e-96,0.026329165395954045,0.0010920537135127297,0.0,0.0,0.0,0.0,0.14933414658940733,2.3746859884886215e-96,0.003947111448904378,3552.0,1.2526835864394555e-34,1.472168958315766e-40,0.0,2.9570143551970307e-42
T-ALL_ERG,29744.0,29744.0,29925.0,63622.75,504.43,4098.075,52.14871665200761,0.0,56.28362215381033,0.0,0.22112022592791825,0.0,0.22112022592791825,0.0,0.025551371705217815,3.591866447740779e-09,1736.0,272.0,6.72,1.3099999999999993e-268,0.22112022592791825,0.0,0.001816895927604513,2081.0,0.0,0.0,4.5709779523351905e-117,0.0
JHU-06_ERG,23460.0,23460.0,48866.5,104718.0,1018.175,7019.45,42.12581346604503,2.929985791289006e-207,47.64477053299478,3.626329765872366e-264,0.22369719769026833,5.540666734915546e-279,0.22369719769026833,4.141554028177346e-276,0.025566006423520582,6.732896769504625e-06,0.0,0.0,0.0,0.0,0.22369719769026833,4.141554028177346e-276,0.002759262121531039,3034.0,0.0,0.0,0.0,0.0
Kasumi-1_ERG,67074.0,67074.0,16302.5,28015.75,159.0,1652.325,49.97530138871599,0.0,59.47640407990288,0.0,0.16564540656588247,0.0,0.16564540656588247,0.0,0.023921340608879793,2.0928290694747357e-17,0.0,0.0,0.0,0.0,0.16564540656588247,0.0,0.001144191494651842,20303.0,0.0,0.0,0.0,0.0
K562_ERG,17603.0,17603.0,47155.0,111808.75,1077.89,7483.975,53.04331233322996,0.0,48.60422732358504,0.0,0.24437960767909633,0.0,0.24437960767909633,0.0,0.03225982802342722,1.8011716536379976e-08,862.0,157.5,5.555,7.399999999999999e-72,0.24437960767909633,0.0,0.002965654703622157,7787.0,0.0,0.0,1.0644942819598257e-103,0.0
SKNO-1_ERG,69295.0,69295.0,10827.0,27140.5,152.94,1597.5,94.86305542476654,0.0,99.42887870256234,0.0,0.2612381845732016,0.0,0.2612381845732016,0.0,0.025362580272746904,4.271318754003634e-20,0.0,0.0,0.0,0.0,0.2612381845732016,0.0,0.0014245054604367052,22609.0,0.0,0.0,0.0,0.0
ME-1_ERG,52582.0,52582.0,14562.0,35848.75,226.31,2182.6000000000004,80.28036447751202,0.0,85.85485550417009,0.0,0.25646609105777646,0.0,0.25646609105777646,0.0,0.025474496976151506,1.4777684207366445e-15,0.0,0.0,0.0,0.0,0.25646609105777646,0.0,0.0016992893099302688,22898.0,0.0,0.0,0.0,0.0
ECC-1_ESR1,24904.0,24904.0,33762.0,68087.0,887.105,4507.299999999999,46.32154527119279,0.0,44.805535278070955,0.0,0.19842194025056217,0.0,0.19842194025056217,0.0,0.019695631223899834,6.250784787482473e-05,0.0,0.0,0.0,0.0,0.19842194025056217,0.0,0.0024317288573592007,8226.0,0.0,0.0,0.0,0.0
ZR-75-1_ESR1,8360.0,8360.0,145520.5,204501.5,2554.4700000000003,13464.05,18.40778777143759,6.837594099505029e-75,15.561548756309069,1.329951962035017e-54,0.12900717703349285,4.269586833899033e-69,0.12900717703349285,2.134793416949519e-69,0.015550239234449759,0.017174746020982026,0.0,0.0,0.0,0.0,0.12900717703349285,2.134793416949519e-69,0.003715110147418196,2928.0,0.0,0.0,0.0,0.0
NCI-H660_ESR1,5114.0,5114.0,303624.5,336514.75,4300.295,22196.15,5.2769222457756015,1.340701150243303e-07,3.313487123653296,0.0009217822924016694,0.04517012123582323,5.8664203936911655e-05,0.04517012123582323,2.9332101968456573e-05,0.007821666014861166,0.7313674758400349,0.0,0.0,0.0,0.0,0.04517012123582323,2.9332101968456573e-05,0.005375056636619988,1253.0,0.0010357100819142564,0.04805679977528549,0.0,0.010752071837408337
U2OS_ESR1,41612.0,41612.0,58570.25,97330.375,1267.23,6434.1875,50.41328603972998,3.4045848608862945e-129,49.677392496530935,1.5443865923184941e-100,0.18009562165410248,2.5947480382210148e-102,0.18009562165410248,1.2973740191105074e-102,0.021493346443788933,0.009530000035814884,0.0,0.0,0.0,0.0,0.18009562165410248,1.2973740191105074e-102,0.002369420941350459,15322.0,0.0,0.0,0.0,0.0
MCF-7_ESR1,15771.0,15771.0,59329.25,107845.5,1368.37,7193.075,30.29480537156172,2.0474892434833038e-197,28.637920611509625,1.4772337090042097e-176,0.1652441337876439,3.453075381443174e-198,0.1652441337876439,4.9253702913251436e-197,0.018418264471759482,0.005192746848873554,360.5,37.25,10.09,1.3334999999999996e-69,0.1652441337876439,2.0689671479895036e-197,0.0030601944500552357,5727.5,0.0,0.0,0.0,0.0
BT-474_ESR1,48637.0,48637.0,22093.5,34762.0,482.525,2318.85,45.93428367857739,0.0,41.88917008474646,0.0,0.14390595791070715,0.0,0.14390595791070715,0.0,0.01435583132673629,6.70694659056417e-05,0.0,0.0,0.0,0.0,0.14390595791070715,0.0,0.0019511021318443194,16036.0,0.0,0.0,0.0,0.0
None_ESR1,9525.0,9525.0,83123.5,179403.75,2283.6800000000003,11925.65,29.133160561058386,8.720427438860442e-181,27.162395098752608,1.0497122511651948e-160,0.1931075045831756,1.6421188107715703e-181,0.1931075045831756,8.210594294378389e-182,0.02300640422828252,0.002659288801663486,0.0,0.0,0.0,0.0,0.1931075045831756,8.210594294378389e-182,0.0038513728369354095,2023.5,0.0,0.0,0.0,0.0
MIN_ESR1,7335.0,7335.0,107797.0,233790.0,2989.49,15482.55,26.69226055699508,2.6030824535826916e-153,26.684296065662927,7.168016560637337e-157,0.18581695576948673,6.479443336943617e-153,0.18581695576948673,3.2397216684718265e-153,0.02577639751552795,0.004520178926815209,0.0,0.0,0.0,0.0,0.18581695576948673,3.2397216684718265e-153,0.005039272865643449,1732.0,0.0,0.0,0.0,0.0
Ishikawa_ESR1,21489.0,21489.0,54025.0,109406.0,1384.3000000000002,7265.85,45.455784519050255,4.507355258198866e-165,42.874066737324114,1.5331271847426488e-170,0.21327035853757348,7.914434580701879e-163,0.21327035853757348,7.332593358465784e-162,0.026470028744570773,0.00031609797029274366,0.0,0.0,0.0,0.0,0.21327035853757348,7.332593358465784e-162,0.002805514003987539,3060.0,0.0,0.0,0.0,0.0
SUM44_ESR1,27406.5,27406.5,40100.0,72549.875,950.1375,4822.25,30.55144405675943,4.089130025514455e-170,35.876112157860305,7.430183741000049e-212,0.1679219348774334,1.2013031147052715e-237,0.1679219348774334,2.7141410593417124e-236,0.021388364563375284,2.9589185508349636e-05,0.0,0.0,0.0,0.0,0.1679219348774334,2.7141410593417124e-236,0.002608418234530556,8960.5,3.0603838227240513e-175,0.0,0.0,0.0
H3396_ESR1,5908.5,5908.5,226517.5,436189.875,5360.0975,28810.4,25.517132850709828,3.4243532455301512e-65,21.573925678005793,1.4009591919187548e-44,0.21846932929077023,1.479756047960678e-53,0.21846932929077023,7.398780239803366e-54,0.025503493868284422,0.044949686689809254,0.0,0.0,0.0,0.0,0.21846932929077023,7.398780239803366e-54,0.0050997915405962095,2527.0,0.0,0.0,0.0,0.0
T47D_ESR1,11419.5,11419.5,61371.5,149311.5,1888.585,9907.3875,37.23977098711639,4.580841713300242e-293,34.16599344877622,1.550574829856021e-255,0.24582906472104205,3.883391495525631e-291,0.24582906472104205,1.9416957478754174e-291,0.02839728579847184,8.915237951598568e-05,0.0,0.0,0.0,0.0,0.24582906472104205,1.9416957478754174e-291,0.0034128902338270073,3013.0,0.0,0.0,0.0,0.0
MCF7-LTED_ESR1,3937.0,3937.0,282323.0,440364.0,5755.78,29366.5,15.755823388482693,4.353190839219891e-55,12.438286415156917,1.6498562101548144e-35,0.15608331216662433,3.368586751969018e-42,0.15608331216662433,1.6842933759845076e-42,0.021336042672085345,0.16660393307534066,0.0,0.0,0.0,0.0,0.15608331216662433,1.6842933759845076e-42,0.0063545143537787774,1198.0,2.461694511034001e-24,7.836619723891079e-16,0.0,7.210472675996621e-19
MDA-MB-134_ESR1,5971.0,5971.0,88578.0,289625.5,3665.0,18941.25,38.55890998183502,1.1604439008460781e-306,29.67091835937864,1.822413450170089e-193,0.32147044046223416,3.4967542673019218e-273,0.32147044046223416,1.7483771336509787e-273,0.02847094289063808,0.007904611526458669,0.0,0.0,0.0,0.0,0.32147044046223416,1.7483771336509787e-273,0.0029103392549618295,525.0,1.361301896213969e-133,1.9695295822933214e-84,0.0,3.49125469887377e-119
LTED_ESR1,20890.0,20890.0,52009.75,90340.0,1172.85,5984.2375,27.461197931109403,1.1701278924340255e-117,28.707668425268263,1.0824509176271667e-179,0.15487563395065423,2.6483950990965008e-207,0.15487563395065423,7.858845704485013e-207,0.020366826493346334,0.00012358750457195668,0.0,0.0,0.0,0.0,0.15487563395065423,7.858845704485013e-207,0.0028964643899740254,7379.0,1.0627883129785902e-260,0.0,0.0,0.0
LY2_ESR1,60765.5,60765.5,18848.75,29503.125,431.84000000000003,1969.025,53.11790007405749,0.0,49.71967994565471,0.0,0.13204319632650333,0.0,0.13204319632650333,0.0,0.009859929054489264,0.004889099489671777,0.0,0.0,0.0,0.0,0.13204319632650333,0.0,0.001953400001735318,22740.0,0.0,0.0,0.0,0.0
None_ETS1,11784.0,11784.0,79089.5,161691.0,1787.1950000000002,11096.7,31.141226962489107,2.333122806039103e-208,33.03205773238149,2.824874854341554e-239,0.21180933587370715,1.3494473655976326e-244,0.21180933587370715,6.747236827988184e-245,0.03031958481289265,1.2549290179077527e-05,0.0,0.0,0.0,0.0,0.21180933587370715,6.747236827988184e-245,0.0033951134506923527,2340.0,0.0,0.0,0.0,0.0
A549_ETS1,18838.0,18838.0,40613.0,101041.0,1049.8449999999998,6818.325,52.86466591295262,0.0,51.76506466184796,0.0,0.2588385178893726,0.0,0.2588385178893726,0.0,0.02988639983013064,4.781485344491597e-08,0.0,0.0,0.0,0.0,0.2588385178893726,0.0,0.0028983917016040233,1607.0,0.0,0.0,0.0,0.0
T-ALL_ETS1,39348.0,39348.0,33808.75,71950.0,702.0275,4765.675,60.52865576671164,0.0,65.8444944546753,0.0,0.23133776414078466,0.0,0.23133776414078466,0.0,0.024677132056954872,1.095662807700981e-06,1972.0,356.75,5.8825,6.199999999999999e-130,0.23133776414078466,0.0,0.00222537374509639,10115.5,0.0,0.0,0.0,0.0
