,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10
A549_FOSL2_62627,4338.0,4338.0,225559.5,437134.75,4808.355,29994.15,18.031369610721356,2.258185268764347e-71,17.382601895498798,1.1253311282321603e-67,0.20193637621023516,8.998239901427636e-78,0.20193637621023516,4.499119950713826e-78,0.03112033195020747,0.014974017077991394,0.0,0.0,0.0,0.0,0.20193637621023516,4.499119950713826e-78,0.005265895054274785,649.0
A549_FOSL2_62628,7531.0,7531.0,110767.0,250399.5,1999.1999999999998,16446.5,26.518780214186293,1.732370642484689e-151,27.268066824000073,1.015338791378239e-163,0.2343646262116585,9.638876163039269e-182,0.2343646262116585,4.819438081519608e-182,0.03266498472978356,0.00032344480115613643,0.0,0.0,0.0,0.0,0.2343646262116585,4.819438081519608e-182,0.004467693121414108,1113.0
A549_FOSL2_62718,19758.0,19758.0,41741.0,94671.25,43.285,5327.15,36.34391563744744,2.6243222678511716e-284,45.63472779994772,0.0,0.23059014070250022,0.0,0.23059014070250022,0.0,0.026925802206701155,5.851178387893041e-07,0.0,0.0,0.0,0.0,0.23059014070250022,0.0,0.002678653322471515,6077.0
A549_FOSL2_62753,8694.0,8694.0,91948.5,216542.25,1604.505,14131.724999999999,30.25611071454219,5.884148704308742e-196,30.929324957924656,4.819982105482921e-210,0.2479871175523349,4.7240914307438866e-235,0.2479871175523349,2.3620457153719457e-235,0.03398895790200138,4.342198190727372e-05,0.0,0.0,0.0,0.0,0.2479871175523349,2.3620457153719457e-235,0.004499285525226595,1826.0
A549_FOSL2_62754,13424.0,13424.0,60612.5,139685.75,564.485,8631.925,32.37854889200204,1.2319780865096596e-225,37.477567511359496,2.1421942141762124e-307,0.23498957091775918,0.0,0.23498957091775918,1e-322,0.029797377830750867,6.4673215819548934e-06,0.0,0.0,0.0,0.0,0.23498957091775918,1e-322,0.0029069755396402253,2894.0
A549_FOSL2_62755,13119.0,13119.0,66246.0,142852.0,613.4300000000001,8596.349999999999,30.373802736474214,3.4311790381882504e-199,34.550066964979024,1.5445444065792635e-261,0.2201006174251086,1.489261171512958e-279,0.2201006174251086,8.000112364208019e-277,0.02900373504078052,1.5658098180376296e-05,0.0,0.0,0.0,0.0,0.2201006174251086,8.000112364208019e-277,0.0032902540282264896,2319.0
A549_FOSL2_63079,7549.0,7549.0,103857.0,250171.5,1969.1,16556.6,28.129640836530942,1.2643231748441004e-169,28.456045929845885,4.1833301082401687e-178,0.2510266260431845,3.1400053419189526e-209,0.2510266260431845,1.5700026709594733e-209,0.03417671214730428,0.00014793689527848445,0.0,0.0,0.0,0.0,0.2510266260431845,1.5700026709594733e-209,0.004484047157257352,1017.0
A549_FOSL2_63080,11589.0,11589.0,70415.0,162475.5,875.76,10149.0,32.09993091463545,3.8367777229870133e-221,34.61879818286151,1.4387897803094554e-262,0.23755285184226424,3.7372459122329864e-288,0.23755285184226424,7.50971510552728e-285,0.031279661748209564,1.1540036444829208e-05,0.0,0.0,0.0,0.0,0.23755285184226424,7.50971510552728e-285,0.003585746360992802,3075.0
A549_FOSL2_63081,17774.0,17774.0,44495.5,105318.5,175.865,6073.625,37.27673774265584,2.2355185462863585e-298,44.19753638968575,0.0,0.23874760886688423,0.0,0.23874760886688423,0.0,0.028806121300776418,3.821165281675665e-07,0.0,0.0,0.0,0.0,0.23874760886688423,0.0,0.0026430825855053557,5537.0
A549_FOSL2_63170,8454.0,8454.0,97476.5,223405.5,1622.315,14146.65,28.040564204443527,3.885909215608133e-169,29.19183612441572,2.465225545123987e-187,0.23610125384433406,5.0526086012826265e-207,0.23610125384433406,2.5263043006413188e-207,0.0333569907735983,8.207640366257634e-05,0.0,0.0,0.0,0.0,0.23610125384433406,2.5263043006413188e-207,0.003602282030298641,1593.0
A549_FOSL2_63298,15724.0,15724.0,50464.0,119046.0,332.80499999999995,7107.025,35.23492676105309,9.346635465353493e-267,41.07746823192353,0.0,0.23934749427626562,0.0,0.23934749427626562,0.0,0.029381836682777936,1.235802026952585e-06,0.0,0.0,0.0,0.0,0.23934749427626562,0.0,0.0027203078184607848,3921.0
A549_FOSL2_63299,6348.0,6348.0,141956.0,297726.75,2555.645,19755.4,23.000173431760494,1.019556025010665e-114,22.89751255813657,5.020270396391724e-116,0.21873030875866414,2.697753938607174e-133,0.21873030875866414,1.3488769693035928e-133,0.0335538752362949,0.0007866289488340952,0.0,0.0,0.0,0.0,0.21873030875866414,1.3488769693035928e-133,0.003981180324568815,743.0
A549_FOSL2_63828,13073.0,13073.0,68020.0,143662.5,613.12,8727.0,28.78228332405297,2.2452046553945915e-179,34.16053526030976,9.75091464274797e-256,0.21487034345597797,2.645745477027009e-265,0.21487034345597797,6.578441083110592e-263,0.028455595502180075,2.4571160938256116e-05,0.0,0.0,0.0,0.0,0.21487034345597797,6.578441083110592e-263,0.003374379333116078,1885.0
A549_FOSL2_63829,14694.0,14694.0,51878.0,127539.0,432.255,7715.15,36.534825521397025,9.356184948595083e-286,41.253935776350886,0.0,0.24853681774874103,0.0,0.24853681774874103,0.0,0.030420579828501437,1.205736754702437e-06,0.0,0.0,0.0,0.0,0.24853681774874103,0.0,0.0034911367529731757,4643.0
A549_FOSL2_63917,12259.0,12259.0,65775.0,153830.5,754.23,9541.75,32.621106564527736,1.580161733419734e-228,36.105710246601234,1.8815130245169497e-285,0.2382331348397096,1.3621337296942478e-306,0.2382331348397096,5.5471371556292586e-303,0.02993718900399711,1.642205099378394e-05,0.0,0.0,0.0,0.0,0.2382331348397096,5.5471371556292586e-303,0.003754619749745356,2455.0
A549_FOSL2_63918,7075.0,7075.0,104178.0,266517.0,2250.52,17531.449999999997,29.265248188489657,8.200506422455087e-183,28.672224821890445,8.482785536751735e-181,0.26501766784452296,8.174757477949702e-219,0.26501766784452296,4.087378738974846e-219,0.03653710247349824,7.903314939542543e-05,0.0,0.0,0.0,0.0,0.26501766784452296,4.087378738974846e-219,0.003923876965747308,1538.0
A549_FOSL2_63919,18087.0,18087.0,44696.0,103541.0,156.51,5982.35,37.068126744654876,3.1485099055411974e-295,43.47441885110048,0.0,0.23577707745894838,0.0,0.23577707745894838,0.0,0.02684248355172225,2.1318485057077085e-06,0.0,0.0,0.0,0.0,0.23577707745894838,0.0,0.0024238299808504744,5688.0
A549_FOSL2_63983,11815.0,11815.0,72258.0,159189.5,845.94,9951.55,30.033690720815546,1.6129842770661414e-194,33.21205946524604,7.321428397110713e-242,0.22441811256876848,8.342028320075437e-262,0.22441811256876848,3.712535590623794e-259,0.031908590774439305,5.778032606398529e-06,0.0,0.0,0.0,0.0,0.22441811256876848,3.712535590623794e-259,0.003581867758875116,2873.0
A549_FOSL2_63984,10495.0,10495.0,78040.0,179378.0,1093.3600000000001,11350.45,30.92589091444374,2.2019518335526603e-205,32.28632960227523,1.0903155352232425e-228,0.23777989518818488,1.5456087190799795e-261,0.23777989518818488,1.6119427877662548e-258,0.03215817055740833,1.8736331894419017e-05,0.0,0.0,0.0,0.0,0.23777989518818488,1.6119427877662548e-258,0.0037748815784780514,2570.0
A549_FOSL2_64222,10233.0,10233.0,80207.0,184137.5,1162.08,11823.6,30.07238137709878,1.9412272025962394e-194,32.45316891254386,4.8934208891662627e-231,0.2355125574122936,4.3262958854744647e-250,0.2355125574122936,2.5036309257119858e-247,0.0318577152350239,2.9905358431963237e-05,0.0,0.0,0.0,0.0,0.2355125574122936,2.5036309257119858e-247,0.0038378588008921564,1965.0
A549_FOSL2_64223,4981.0,4981.0,188153.0,380339.5,3634.3,25341.5,20.406531303771523,1.0324723587637538e-90,19.363001582865472,1.6027011095535509e-83,0.21100180686609116,2.048436625800391e-97,0.21100180686609116,1.0242183129001936e-97,0.034731981529813286,0.002455959018338726,0.0,0.0,0.0,0.0,0.21100180686609116,1.0242183129001936e-97,0.004892202682400262,725.0
A549_FOSL2_64484,9742.0,9742.0,86410.0,193392.5,1284.825,12394.55,28.469818017114296,1.034070459568738e-174,30.808195457322665,2.0801503502258914e-208,0.2309074112091973,6.030672140080531e-228,0.2309074112091973,3.0153360700402347e-228,0.030794498049681786,9.714209712456276e-05,0.0,0.0,0.0,0.0,0.2309074112091973,3.0153360700402347e-228,0.003812901249230393,1792.0
A549_FOSL2_64485,10860.0,10860.0,81412.5,173294.5,1018.2249999999999,11039.025,27.769008829945285,8.448038917851686e-167,30.972143812680272,1.2793961977234546e-210,0.21896869244935546,4.290323339820497e-229,0.21896869244935546,5.814162622732404e-227,0.030202578268876627,4.836915453214716e-05,0.0,0.0,0.0,0.0,0.21896869244935546,5.814162622732404e-227,0.0033329858081163027,1561.0
A549_FOSL2_64788,7707.0,7707.0,107452.0,244816.0,1970.81,16109.2,26.53668580347232,9.756646195709976e-152,27.743292309305403,2.1219320979975204e-169,0.23699234462177243,3.4201083310010834e-190,0.23699234462177243,1.7100541655005417e-190,0.03451407811080836,0.00010287741507813054,0.0,0.0,0.0,0.0,0.23699234462177243,1.7100541655005417e-190,0.004274249126198328,956.0
A549_FOSL2_64789,15690.0,15690.0,52669.0,119626.5,340.28999999999996,7095.875,33.695408288627775,1.5895225483818334e-244,40.131160792235946,0.0,0.23173996175908224,0.0,0.23173996175908224,0.0,0.028967495219885286,1.8611991311879987e-06,0.0,0.0,0.0,0.0,0.23173996175908224,0.0,0.003165739021656944,2829.0
A549_FOSL2_64790,10895.0,10895.0,78056.0,172313.5,968.6400000000001,10856.05,29.742755376045817,1.380789333908257e-190,32.62812443897916,1.658130564961e-233,0.2283616337769619,3.3793251170789267e-250,0.2283616337769619,1.4139843487986639e-247,0.030656264341441086,3.466262453009353e-05,0.0,0.0,0.0,0.0,0.2283616337769619,1.4139843487986639e-247,0.0034058354589655377,1895.0
A549_FOXA1_46067,63788.0,63788.0,15871.0,28962.5,322.0,1991.5,61.97380200257462,0.0,66.78017535143121,0.0,0.18113908572145232,0.0,0.18113908572145232,0.0,0.017887376936100874,1.344310679754588e-09,0.0,0.0,0.0,0.0,0.18113908572145232,0.0,0.0016656384739373897,18794.0
A549_GATA3_46058,39317.0,39317.0,20894.0,48134.5,562.98,3312.8,71.23951250564807,0.0,70.44913371458507,0.0,0.2382302820662818,0.0,0.2382302820662818,0.0,0.023959101660859128,1.5409792080627174e-10,0.0,0.0,0.0,0.0,0.2382302820662818,0.0,0.002083019958524063,5897.0
A549_JUN_37354,45257.0,45257.0,19005.0,42688.0,363.28,2805.2,74.74162945267584,0.0,76.21041204819346,0.0,0.23574253706608925,0.0,0.23574253706608925,0.0,0.022858342355878636,5.253415681919856e-11,0.0,0.0,0.0,0.0,0.23574253706608925,0.0,0.0017552645495980753,5767.0
A549_MAX_45553,24155.0,24155.0,30257.0,69933.5,381.81,3691.3999999999996,55.348021102347914,0.0,54.009753046888726,0.0,0.22198302628855307,0.0,0.22198302628855307,0.0,0.01910577520182155,0.00014536707238359088,0.0,0.0,0.0,0.0,0.22198302628855307,0.0,0.002352985082572357,2293.0
A549_MAX_46070,59974.0,59974.0,13361.0,29054.25,141.0,1362.65,76.27540045049182,0.0,78.85507804834103,0.0,0.2053389802247641,0.0,0.2053389802247641,0.0,0.014989828925867876,1.3841658354225035e-06,0.0,0.0,0.0,0.0,0.2053389802247641,0.0,0.0016081649225808527,8400.0
A549_MYC_45560,19832.0,19832.0,35878.0,77459.75,487.24,3906.2,46.56665922944443,0.0,45.041952745219696,0.0,0.20045885437676486,0.0,0.20045885437676486,0.0,0.018480233965308623,0.0011234765125654198,0.0,0.0,0.0,0.0,0.20045885437676486,0.0,0.002860118840648952,1054.0
A549_NR3C1_46076,6167.0,6167.0,124120.0,315836.0,4337.14,22747.699999999997,31.81815413879862,1.3724530450950069e-213,27.710671540746787,5.1935289284947516e-169,0.2660937246635317,2.367060802223621e-192,0.2660937246635317,1.1835304011118098e-192,0.03891681530728069,8.769576754366007e-05,0.0,0.0,0.0,0.0,0.2660937246635317,1.1835304011118098e-192,0.004416615292484226,802.0
A549_NR3C1_46079,47223.0,47223.0,16875.0,42602.5,479.83000000000004,2979.6499999999996,83.20665647065707,0.0,84.43716392563039,0.0,0.260783940029223,0.0,0.260783940029223,0.0,0.021218474048662728,5.718585354353863e-10,0.0,0.0,0.0,0.0,0.260783940029223,0.0,0.001953051441357757,12753.0
A549_NR3C1_46081,21007.0,21007.0,30486.0,93583.0,1147.09,6628.950000000001,64.39019392507348,0.0,61.62315528110062,0.0,0.29935259675346315,0.0,0.29935259675346315,0.0,0.030918265340124762,1.8430115797871232e-09,0.0,0.0,0.0,0.0,0.29935259675346315,0.0,0.002668871687712079,4936.0
A549_NR3C1_63108,3787.0,3787.0,141171.0,514260.0,7004.799999999999,36813.899999999994,28.677842107885745,8.495153493032691e-172,24.498130923901606,1.5512652978828444e-132,0.32479535252178504,4.348607371654337e-177,0.32479535252178504,2.1743036858271873e-177,0.04198574069184051,0.0012597860349198304,0.0,0.0,0.0,0.0,0.32479535252178504,2.1743036858271873e-177,0.005243202245106959,716.0
A549_NR3C1_63195,4628.0,4628.0,102475.5,420861.75,5871.28,30134.875,33.84069564398823,9.04223732881092e-237,28.987379372663078,9.491327839742043e-185,0.3450734658599827,1.0114536597361219e-244,0.3450734658599827,5.057268298680597e-245,0.04170267934312878,0.00031907594980726066,0.0,0.0,0.0,0.0,0.3450734658599827,5.057268298680597e-245,0.004743632215352194,1115.0
A549_NR3C1_63196,5281.0,5281.0,85629.0,369012.0,4962.799999999999,26511.5,36.38020041119699,4.193904493982887e-273,31.9357415245614,9.41688925915145e-224,0.3521113425487597,6.538896855805703e-291,0.3521113425487597,3.269448427902868e-291,0.04506722211702329,2.1908931588638653e-05,0.0,0.0,0.0,0.0,0.3521113425487597,3.269448427902868e-291,0.0046730435248686555,1659.0
A549_NR3C1_63442,9347.0,9347.0,60953.0,208280.5,2767.58,15002.650000000001,44.668085189154716,0.0,41.21154990696991,0.0,0.31930031025997646,1e-323,0.31930031025997646,5e-324,0.038087086765807215,1.289111737195307e-06,0.0,0.0,0.0,0.0,0.31930031025997646,5e-324,0.004019293217039604,2941.0
A549_NR3C1_63444,7157.0,7157.0,77091.0,271824.0,3683.04,19553.1,39.407362365806264,0.0,35.398090651040874,1.8352231271554963e-274,0.3229006566997345,1e-323,0.3229006566997345,5e-324,0.04038004750593825,8.527696591373476e-06,0.0,0.0,0.0,0.0,0.3229006566997345,5e-324,0.004104294980252993,1394.0
A549_NR3C1_63549,6394.0,6394.0,85509.0,304015.5,4157.15,21888.575,36.32691118766412,4.457533898771993e-275,32.36279285708712,9.186136070598642e-230,0.3204566781357523,1.1667717276921193e-290,0.3204566781357523,5.833858638460641e-291,0.04066312167657179,2.555954472336389e-05,0.0,0.0,0.0,0.0,0.3204566781357523,5.833858638460641e-291,0.004216553463433974,1378.0
A549_NR3C1_63550,5585.0,5585.0,81797.0,348156.5,4717.68,24986.7,37.86533596819602,2.7033809062924813e-295,32.87485938889947,5.064615534794055e-237,0.3504923903312444,9.367071735707912e-305,0.3504923903312444,4.683535867853978e-305,0.04386750223813786,2.144487917672382e-05,0.0,0.0,0.0,0.0,0.3504923903312444,4.683535867853978e-305,0.004259331828762415,1487.0
A549_NR3C1_64155,3836.0,3836.0,152130.0,509838.0,7012.15,36750.0,28.48028199603749,1.110003078688806e-169,24.33128662092487,9.165512977799361e-131,0.3139989572471324,1.90204880087373e-167,0.3139989572471324,9.51024400436865e-168,0.04118873826903024,0.0014902474585919106,0.0,0.0,0.0,0.0,0.3139989572471324,9.51024400436865e-168,0.00553538955597589,1042.0
A549_NR3C1_64156,5195.0,5195.0,100226.0,373346.0,5144.66,27346.75,34.64988612391936,4.721278506201032e-249,30.202661083406362,2.203076191833223e-200,0.333878729547642,8.961926318896528e-257,0.333878729547642,4.480963159448299e-257,0.04523580365736285,2.4106762086004456e-05,0.0,0.0,0.0,0.0,0.333878729547642,4.480963159448299e-257,0.004200977581939248,1127.0
A549_NR3C1_64224,5254.0,5254.0,94714.0,370130.25,5060.905,26744.225,35.98288748073134,1.746561449791827e-267,31.101397548647533,2.319608646274217e-212,0.3382185001903312,1.2334500709284257e-266,0.3382185001903312,6.167250354642122e-267,0.044347164065473926,3.246673432328039e-05,0.0,0.0,0.0,0.0,0.3382185001903312,6.167250354642122e-267,0.005270243751133195,1590.0
A549_NR3C1_64225,6896.0,6896.0,102770.5,282440.25,3950.675,20405.5,33.47072229084199,3.446271448403709e-236,30.775123914802315,5.6612386947768385e-208,0.27820475638051045,2.8232345542172936e-235,0.27820475638051045,1.4116172771086475e-235,0.037848027842227384,5.118938804115908e-05,0.0,0.0,0.0,0.0,0.27820475638051045,1.4116172771086475e-235,0.0043855009463486284,739.0
A549_NR3C1_64250,2946.0,2946.0,186032.5,658019.0,9278.175,47533.25,25.317468174232395,2.5375123789608235e-134,20.74009445501543,1.5062955109777126e-95,0.32298031228784796,2.8855577280672655e-136,0.32298031228784796,1.4427788640336284e-136,0.04073319755600815,0.00753266714036243,0.0,0.0,0.0,0.0,0.32298031228784796,1.4427788640336284e-136,0.006177015766868637,675.0
A549_NR3C1_64251,3137.0,3137.0,160573.0,620239.0,8631.279999999999,44748.600000000006,27.39425698462404,3.71360127769291e-156,22.597369152105642,4.59972513018787e-113,0.33630857507172457,1.557150403194052e-157,0.33630857507172457,7.785752015970258e-158,0.04239719477207523,0.003554225983064644,0.0,0.0,0.0,0.0,0.33630857507172457,7.785752015970258e-158,0.0062291152230573126,836.0
A549_NR3C1_64331,8860.0,8860.0,67716.5,220514.0,2936.815,15751.075,40.96596142100233,0.0,38.66729755187367,0.0,0.30671557562076746,1e-323,0.30671557562076746,5e-324,0.03775395033860045,3.2713750397431794e-06,0.0,0.0,0.0,0.0,0.30671557562076746,5e-324,0.0037595756440116234,1625.0
A549_NR3C1_64332,5354.0,5354.0,116435.0,363014.5,5107.755,26156.475,31.949857488325705,5.258533885158538e-214,28.566474776494033,1.8093626425633134e-179,0.3022973477773627,3.1287921383503686e-216,0.3022973477773627,1.5643960691751907e-216,0.03978333955920807,0.00020855743469538288,0.0,0.0,0.0,0.0,0.3022973477773627,1.5643960691751907e-216,0.0045968788470758595,665.0
A549_NR3C1_64333,13566.0,13566.0,40606.0,144070.0,1877.75,10219.0,54.183150037265406,0.0,50.78984202722771,0.0,0.3249299719887956,0.0,0.3249299719887956,0.0,0.036414565826330514,1.4850829955003948e-08,0.0,0.0,0.0,0.0,0.3249299719887956,0.0,0.003541565842192384,4849.0
A549_NR3C1_64471,5859.0,5859.0,93112.0,331258.5,4473.71,24109.449999999997,36.038670956636494,8.306737907485613e-270,31.960199799625528,4.255897778460654e-224,0.3233486943164363,2.921392809705531e-271,0.3233486943164363,1.4606964048527605e-271,0.0445468509984639,8.898895277514258e-06,0.0,0.0,0.0,0.0,0.3233486943164363,1.4606964048527605e-271,0.004507486726443821,1301.0
A549_NR3C1_64472,14616.0,14616.0,38792.5,134196.0,1734.025,9500.125,54.64504233051943,0.0,52.78214920911975,0.0,0.32218117131910234,0.0,0.32218117131910234,0.0,0.03472222222222221,2.1490320309538832e-08,0.0,0.0,0.0,0.0,0.32218117131910234,0.0,0.00324225084702017,3891.0
A549_NR3C1_64473,14932.0,14932.0,38442.0,131210.25,1704.875,9346.625,55.47095828554662,0.0,52.95562558350057,0.0,0.3170707206000536,0.0,0.3170707206000536,0.0,0.03596303241360832,3.95568742768267e-09,0.0,0.0,0.0,0.0,0.3170707206000536,0.0,0.0032324084820740586,3748.0
A549_NR3C1_64862,11861.0,11861.0,46149.0,164502.0,2184.0,11886.5,51.15339318717804,0.0,47.548293253941154,0.0,0.32396088019559904,0.0,0.32396088019559904,0.0,0.03595818227805414,2.10981343010033e-07,0.0,0.0,0.0,0.0,0.32396088019559904,0.0,0.003337420572723039,3579.0
A549_NR3C1_64863,11958.0,11958.0,50201.5,163714.5,2165.335,11623.4,47.55160656189659,0.0,45.67662588316421,0.0,0.31058705469141995,0.0,0.31058705469141995,0.0,0.034872052182639224,4.671956051119475e-07,0.0,0.0,0.0,0.0,0.31058705469141995,0.0,0.003719165377695514,2454.0
A549_NR3C1_64864,7849.0,7849.0,71873.0,247932.5,3354.92,17830.4,40.29821703760541,0.0,36.90075306840685,4.494316526050426e-298,0.3181296980507071,1e-323,0.3181296980507071,5e-324,0.039049560453560964,6.329812706115487e-06,0.0,0.0,0.0,0.0,0.3181296980507071,5e-324,0.004135860794892928,1580.0
A549_NR3C1_64930,4177.0,4177.0,131290.0,465930.5,6329.66,33062.5,30.465362793745186,2.139666985579996e-193,26.226353706337274,1.3314692393666107e-151,0.32487431170696673,2.7402144256147322e-195,0.32487431170696673,1.3701072128073595e-195,0.046444816854201584,0.0001218820223021494,0.0,0.0,0.0,0.0,0.32487431170696673,1.3701072128073595e-195,0.00589342677083465,947.0
A549_NR3C1_64931,6707.0,6707.0,73621.0,290405.5,3991.84,20909.1,39.63533404025854,0.0,35.90874661900233,2.2352840304476654e-282,0.3379305203518712,0.0,0.3379305203518712,0.0,0.04264201580438348,5.038484458564818e-06,0.0,0.0,0.0,0.0,0.3379305203518712,0.0,0.004048622798006356,1924.0
A549_NR3C1_64932,3047.0,3047.0,163024.0,637092.0,8769.64,46088.05,27.059226808492248,2.292718577300479e-152,22.291265819675157,4.5557704418308335e-110,0.33902198884148343,1.5032984661687042e-155,0.33902198884148343,7.516492330843542e-156,0.04332129963898917,0.003282130885440766,0.0,0.0,0.0,0.0,0.33902198884148343,7.516492330843542e-156,0.006642671966655397,789.0
A549_NR3C1_70941,11899.0,11899.0,46510.0,164032.5,2128.61,11714.75,48.62657287996838,0.0,46.53008432714276,0.0,0.3224220522733003,0.0,0.3224220522733003,0.0,0.03676779561307675,9.960812910500254e-08,0.0,0.0,0.0,0.0,0.3224220522733003,0.0,0.002799162172356512,4073.0
A549_NR3C1_70942,15621.0,15621.0,35879.0,125522.0,1616.5,8944.5,56.17430673955539,0.0,54.14469405350572,0.0,0.32398694065680816,0.0,0.32398694065680816,0.0,0.03680942321234237,6.194260637112447e-10,0.0,0.0,0.0,0.0,0.32398694065680816,0.0,0.00311221647129986,5507.0
A549_NR3C1_70947,20872.0,20872.0,36109.5,94150.25,1182.9850000000001,6687.65,50.89831017495639,0.0,51.67623305189849,0.0,0.26652932157914916,0.0,0.26652932157914916,0.0,0.03449597546952854,1.5790725948214665e-11,0.0,0.0,0.0,0.0,0.26652932157914916,0.0,0.0027418495591985275,10350.0
